Date,GC=F,CL=F,BZ=F,NG=F,RB=F
2012-04-21,1642.0999755859375,103.05000305175781,118.76000213623047,1.9270000457763672,3.142699956893921
2012-04-22,1642.0999755859375,103.05000305175781,118.76000213623047,1.9270000457763672,3.142699956893921
2012-04-23,1631.9000244140625,103.11000061035156,118.70999908447266,2.006999969482422,3.187299966812134
2012-04-24,1643.0,103.55000305175781,118.16000366210938,1.975000023841858,3.1593000888824463
2012-04-25,1641.4000244140625,104.12000274658203,119.12000274658203,2.068000078201294,3.1556999683380127
2012-04-26,1659.5999755859375,104.55000305175781,119.91999816894531,2.0360000133514404,3.183300018310547
2012-04-27,1664.0,104.93000030517578,119.83000183105469,2.186000108718872,3.206199884414673
2012-04-28,1664.0,104.93000030517578,119.83000183105469,2.186000108718872,3.206199884414673
2012-04-29,1664.0,104.93000030517578,119.83000183105469,2.186000108718872,3.206199884414673
2012-04-30,1663.4000244140625,104.87000274658203,119.47000122070312,2.2850000858306885,3.1844000816345215
2012-05-01,1661.699951171875,106.16000366210938,119.66000366210938,2.371000051498413,3.097100019454956
2012-05-02,1653.4000244140625,105.22000122070312,118.19999694824219,2.253000020980835,3.075700044631958
2012-05-03,1634.199951171875,102.54000091552734,116.08000183105469,2.3399999141693115,3.049999952316284
2012-05-04,1644.699951171875,98.48999786376953,113.18000030517578,2.2790000438690186,2.975800037384033
2012-05-05,1644.699951171875,98.48999786376953,113.18000030517578,2.2790000438690186,2.975800037384033
2012-05-06,1644.699951171875,98.48999786376953,113.18000030517578,2.2790000438690186,2.975800037384033
2012-05-07,1638.5999755859375,97.94000244140625,113.16000366210938,2.3359999656677246,2.974100112915039
2012-05-08,1604.0,97.01000213623047,112.7300033569336,2.3929998874664307,2.9944000244140625
2012-05-09,1593.699951171875,96.80999755859375,113.19999694824219,2.4649999141693115,3.0241000652313232
2012-05-10,1595.0999755859375,97.08000183105469,112.7300033569336,2.486999988555908,3.010200023651123
2012-05-11,1583.5999755859375,96.12999725341797,112.26000213623047,2.509000062942505,3.0007998943328857
2012-05-12,1583.5999755859375,96.12999725341797,112.26000213623047,2.509000062942505,3.0007998943328857
2012-05-13,1583.5999755859375,96.12999725341797,112.26000213623047,2.509000062942505,3.0007998943328857
2012-05-14,1560.5999755859375,94.77999877929688,111.56999969482422,2.430999994277954,2.9590001106262207
2012-05-15,1556.800048828125,93.9800033569336,112.23999786376953,2.5,2.9440999031066895
2012-05-16,1536.199951171875,92.80999755859375,111.70999908447266,2.618000030517578,2.9209001064300537
2012-05-17,1574.5,92.55999755859375,107.48999786376953,2.5940001010894775,2.878200054168701
2012-05-18,1591.5999755859375,91.4800033569336,107.13999938964844,2.742000102996826,2.8894999027252197
2012-05-19,1591.5999755859375,91.4800033569336,107.13999938964844,2.742000102996826,2.8894999027252197
2012-05-20,1591.5999755859375,91.4800033569336,107.13999938964844,2.742000102996826,2.8894999027252197
2012-05-21,1588.4000244140625,92.56999969482422,108.80999755859375,2.6089999675750732,2.9400999546051025
2012-05-22,1576.300048828125,91.66000366210938,108.41000366210938,2.7070000171661377,2.937000036239624
2012-05-23,1548.0999755859375,89.9000015258789,105.55999755859375,2.736999988555908,2.872299909591675
2012-05-24,1557.300048828125,90.66000366210938,106.55000305175781,2.6470000743865967,2.876499891281128
2012-05-25,1568.800048828125,90.86000061035156,106.83000183105469,2.568000078201294,2.892899990081787
2012-05-26,1568.800048828125,90.86000061035156,106.83000183105469,2.568000078201294,2.892899990081787
2012-05-27,1568.800048828125,90.86000061035156,106.83000183105469,2.568000078201294,2.892899990081787
2012-05-28,1568.800048828125,90.86000061035156,106.83000183105469,2.568000078201294,2.892899990081787
2012-05-29,1548.5999755859375,90.76000213623047,106.68000030517578,2.428999900817871,2.9065001010894775
2012-05-30,1563.4000244140625,87.81999969482422,103.47000122070312,2.4179999828338623,2.8582000732421875
2012-05-31,1562.5999755859375,86.52999877929688,101.87000274658203,2.421999931335449,2.825000047683716
2012-06-01,1620.5,83.2300033569336,98.43000030517578,2.3259999752044678,2.6568000316619873
2012-06-02,1620.5,83.2300033569336,98.43000030517578,2.3259999752044678,2.6568000316619873
2012-06-03,1620.5,83.2300033569336,98.43000030517578,2.3259999752044678,2.6568000316619873
2012-06-04,1612.199951171875,83.9800033569336,98.8499984741211,2.4149999618530273,2.6707000732421875
2012-06-05,1615.199951171875,84.29000091552734,98.83999633789062,2.446000099182129,2.6847000122070312
2012-06-06,1632.800048828125,85.0199966430664,100.63999938964844,2.4210000038146973,2.6902999877929688
2012-06-07,1586.5999755859375,84.81999969482422,99.93000030517578,2.2739999294281006,2.684999942779541
2012-06-08,1590.0999755859375,84.0999984741211,99.47000122070312,2.2990000247955322,2.6851999759674072
2012-06-09,1590.0999755859375,84.0999984741211,99.47000122070312,2.2990000247955322,2.6851999759674072
2012-06-10,1590.0999755859375,84.0999984741211,99.47000122070312,2.2990000247955322,2.6851999759674072
2012-06-11,1595.5,82.69999694824219,98.0,2.2179999351501465,2.656599998474121
2012-06-12,1612.699951171875,83.31999969482422,97.13999938964844,2.2320001125335693,2.6501998901367188
2012-06-13,1618.0999755859375,82.62000274658203,97.12999725341797,2.184999942779541,2.655400037765503
2012-06-14,1618.4000244140625,83.91000366210938,97.02999877929688,2.494999885559082,2.6763999462127686
2012-06-15,1627.0,84.02999877929688,97.61000061035156,2.4670000076293945,2.70169997215271
2012-06-16,1627.0,84.02999877929688,97.61000061035156,2.4670000076293945,2.70169997215271
2012-06-17,1627.0,84.02999877929688,97.61000061035156,2.4670000076293945,2.70169997215271
2012-06-18,1625.699951171875,83.2699966430664,96.05000305175781,2.634999990463257,2.660900115966797
2012-06-19,1622.199951171875,84.02999877929688,95.76000213623047,2.5450000762939453,2.6414999961853027
2012-06-20,1614.800048828125,81.80000305175781,92.69000244140625,2.5169999599456787,2.5901999473571777
2012-06-21,1564.5,78.19999694824219,89.2300033569336,2.5820000171661377,2.550100088119507
2012-06-22,1566.0,79.76000213623047,90.9800033569336,2.625,2.5699000358581543
2012-06-23,1566.0,79.76000213623047,90.9800033569336,2.625,2.5699000358581543
2012-06-24,1566.0,79.76000213623047,90.9800033569336,2.625,2.5699000358581543
2012-06-25,1587.5,79.20999908447266,91.01000213623047,2.694000005722046,2.6458001136779785
2012-06-26,1574.0,79.36000061035156,93.0199966430664,2.7669999599456787,2.6451001167297363
2012-06-27,1577.5,80.20999908447266,93.5,2.7739999294281006,2.6203999519348145
2012-06-28,1549.699951171875,77.69000244140625,91.36000061035156,2.7219998836517334,2.6142001152038574
2012-06-29,1603.5,84.95999908447266,97.80000305175781,2.8239998817443848,2.7272000312805176
2012-06-30,1603.5,84.95999908447266,97.80000305175781,2.8239998817443848,2.7272000312805176
2012-07-01,1603.5,84.95999908447266,97.80000305175781,2.8239998817443848,2.7272000312805176
2012-07-02,1597.199951171875,83.75,97.33999633789062,2.8239998817443848,2.6238999366760254
2012-07-03,1621.300048828125,87.66000366210938,100.68000030517578,2.8989999294281006,2.722899913787842
2012-07-04,1621.300048828125,87.66000366210938,100.68000030517578,2.8989999294281006,2.722899913787842
2012-07-05,1608.9000244140625,87.22000122070312,100.69999694824219,2.944999933242798,2.7648000717163086
2012-07-06,1578.4000244140625,84.44999694824219,98.19000244140625,2.7760000228881836,2.7160000801086426
2012-07-07,1578.4000244140625,84.44999694824219,98.19000244140625,2.7760000228881836,2.7160000801086426
2012-07-08,1578.4000244140625,84.44999694824219,98.19000244140625,2.7760000228881836,2.7160000801086426
2012-07-09,1588.5999755859375,85.98999786376953,100.31999969482422,2.882999897003174,2.759399890899658
2012-07-10,1579.300048828125,83.91000366210938,97.97000122070312,2.736999988555908,2.7469000816345215
2012-07-11,1575.199951171875,85.80999755859375,100.2300033569336,2.8529999256134033,2.768899917602539
2012-07-12,1564.9000244140625,86.08000183105469,101.06999969482422,2.874000072479248,2.8062000274658203
2012-07-13,1591.5999755859375,87.0999984741211,102.4000015258789,2.874000072479248,2.8160998821258545
2012-07-14,1591.5999755859375,87.0999984741211,102.4000015258789,2.874000072479248,2.8160998821258545
2012-07-15,1591.5999755859375,87.0999984741211,102.4000015258789,2.874000072479248,2.8160998821258545
2012-07-16,1591.199951171875,88.43000030517578,103.55000305175781,2.8010001182556152,2.8547000885009766
2012-07-17,1589.0999755859375,89.22000122070312,104.0,2.7960000038146973,2.8450000286102295
2012-07-18,1570.4000244140625,89.87000274658203,105.16000366210938,2.9730000495910645,2.8833999633789062
2012-07-19,1580.0999755859375,92.66000366210938,107.80000305175781,2.999000072479248,2.9388999938964844
2012-07-20,1582.5,91.44000244140625,106.83000183105469,3.0810000896453857,2.943000078201294
2012-07-21,1582.5,91.44000244140625,106.83000183105469,3.0810000896453857,2.943000078201294
2012-07-22,1582.5,91.44000244140625,106.83000183105469,3.0810000896453857,2.943000078201294
2012-07-23,1577.0999755859375,88.13999938964844,103.26000213623047,3.117000102996826,2.8828999996185303
2012-07-24,1576.0,88.5,103.41999816894531,3.187000036239624,2.8248000144958496
2012-07-25,1608.0,88.97000122070312,104.37999725341797,3.069999933242798,2.7929000854492188
2012-07-26,1615.0,89.38999938964844,105.26000213623047,3.1050000190734863,2.813800096511841
2012-07-27,1617.9000244140625,90.12999725341797,106.47000122070312,3.009999990463257,2.8877999782562256
2012-07-28,1617.9000244140625,90.12999725341797,106.47000122070312,3.009999990463257,2.8877999782562256
2012-07-29,1617.9000244140625,90.12999725341797,106.47000122070312,3.009999990463257,2.8877999782562256
2012-07-30,1619.699951171875,89.77999877929688,106.19999694824219,3.2139999866485596,2.936800003051758
2012-07-31,1610.5,88.05999755859375,104.91999816894531,3.2090001106262207,2.914599895477295
2012-08-01,1603.699951171875,88.91000366210938,105.95999908447266,3.1710000038146973,2.834199905395508
2012-08-02,1587.4000244140625,87.12999725341797,105.9000015258789,2.9200000762939453,2.8696000576019287
2012-08-03,1606.0,91.4000015258789,108.94000244140625,2.877000093460083,2.930999994277954
2012-08-04,1606.0,91.4000015258789,108.94000244140625,2.877000093460083,2.930999994277954
2012-08-05,1606.0,91.4000015258789,108.94000244140625,2.877000093460083,2.930999994277954
2012-08-06,1612.9000244140625,92.19999694824219,109.55000305175781,2.9079999923706055,2.9221999645233154
2012-08-07,1609.699951171875,93.66999816894531,112.0,2.9639999866485596,2.991300106048584
2012-08-08,1612.9000244140625,93.3499984741211,112.13999938964844,2.933000087738037,2.9804000854492188
2012-08-09,1617.0999755859375,93.36000061035156,113.22000122070312,2.944999933242798,3.0007998943328857
2012-08-10,1619.699951171875,92.87000274658203,112.94999694824219,2.7699999809265137,3.0039000511169434
2012-08-11,1619.699951171875,92.87000274658203,112.94999694824219,2.7699999809265137,3.0039000511169434
2012-08-12,1619.699951171875,92.87000274658203,112.94999694824219,2.7699999809265137,3.0039000511169434
2012-08-13,1609.5999755859375,92.7300033569336,113.5999984741211,2.7290000915527344,2.9907000064849854
2012-08-14,1599.4000244140625,93.43000030517578,114.02999877929688,2.8340001106262207,3.0013999938964844
2012-08-15,1603.699951171875,94.33000183105469,116.25,2.747999906539917,3.0840001106262207
2012-08-16,1616.0999755859375,95.5999984741211,116.9000015258789,2.7239999771118164,3.083199977874756
2012-08-17,1616.300048828125,96.01000213623047,113.70999908447266,2.7190001010894775,3.0274999141693115
2012-08-18,1616.300048828125,96.01000213623047,113.70999908447266,2.7190001010894775,3.0274999141693115
2012-08-19,1616.300048828125,96.01000213623047,113.70999908447266,2.7190001010894775,3.0274999141693115
2012-08-20,1620.0999755859375,95.97000122070312,113.69999694824219,2.7760000228881836,3.0308001041412354
2012-08-21,1639.9000244140625,96.68000030517578,114.63999938964844,2.7750000953674316,3.065200090408325
2012-08-22,1637.4000244140625,97.26000213623047,114.91000366210938,2.8259999752044678,3.1041998863220215
2012-08-23,1669.5999755859375,96.2699966430664,115.01000213623047,2.802000045776367,3.115799903869629
2012-08-24,1669.800048828125,96.1500015258789,113.58999633789062,2.7019999027252197,3.078000068664551
2012-08-25,1669.800048828125,96.1500015258789,113.58999633789062,2.7019999027252197,3.078000068664551
2012-08-26,1669.800048828125,96.1500015258789,113.58999633789062,2.7019999027252197,3.078000068664551
2012-08-27,1672.4000244140625,95.47000122070312,112.26000213623047,2.6530001163482666,3.1547999382019043
2012-08-28,1666.5,96.33000183105469,112.58000183105469,2.614000082015991,3.1261000633239746
2012-08-29,1659.800048828125,95.48999786376953,112.54000091552734,2.634000062942505,3.1003000736236572
2012-08-30,1653.5,94.62000274658203,112.6500015258789,2.747999906539917,3.0826001167297363
2012-08-31,1684.5999755859375,96.47000122070312,114.56999969482422,2.7990000247955322,3.105600118637085
2012-09-01,1684.5999755859375,96.47000122070312,114.56999969482422,2.7990000247955322,3.105600118637085
2012-09-02,1684.5999755859375,96.47000122070312,114.56999969482422,2.7990000247955322,3.105600118637085
2012-09-03,1684.5999755859375,96.47000122070312,114.56999969482422,2.7990000247955322,3.105600118637085
2012-09-04,1692.9000244140625,95.30000305175781,114.18000030517578,2.8540000915527344,2.952199935913086
2012-09-05,1690.800048828125,95.36000061035156,113.08999633789062,2.7950000762939453,2.9498000144958496
2012-09-06,1702.5999755859375,95.52999877929688,113.48999786376953,2.7760000228881836,2.990999937057495
2012-09-07,1737.5,96.41999816894531,114.25,2.681999921798706,3.0195999145507812
2012-09-08,1737.5,96.41999816894531,114.25,2.681999921798706,3.0195999145507812
2012-09-09,1737.5,96.41999816894531,114.25,2.681999921798706,3.0195999145507812
2012-09-10,1728.699951171875,96.54000091552734,114.80999755859375,2.812000036239624,3.0239999294281006
2012-09-11,1731.800048828125,97.16999816894531,115.4000015258789,2.992000102996826,3.0434999465942383
2012-09-12,1730.5999755859375,97.01000213623047,115.95999908447266,3.062999963760376,3.0016000270843506
2012-09-13,1769.0999755859375,98.30999755859375,116.9000015258789,3.0369999408721924,2.9621999263763428
2012-09-14,1769.800048828125,99.0,116.9000015258789,2.943000078201294,3.0155999660491943
2012-09-15,1769.800048828125,99.0,116.9000015258789,2.943000078201294,3.0155999660491943
2012-09-16,1769.800048828125,99.0,116.9000015258789,2.943000078201294,3.0155999660491943
2012-09-17,1767.699951171875,96.62000274658203,116.9000015258789,2.865000009536743,2.9433000087738037
2012-09-18,1768.4000244140625,95.29000091552734,112.02999877929688,2.7730000019073486,2.8989999294281006
2012-09-19,1769.0,91.9800033569336,108.19000244140625,2.76200008392334,2.8285999298095703
2012-09-20,1767.699951171875,91.87000274658203,110.02999877929688,2.796999931335449,2.9040000438690186
2012-09-21,1775.5,92.88999938964844,111.41999816894531,2.884999990463257,2.942500114440918
2012-09-22,1775.5,92.88999938964844,111.41999816894531,2.884999990463257,2.942500114440918
2012-09-23,1775.5,92.88999938964844,111.41999816894531,2.884999990463257,2.942500114440918
2012-09-24,1762.0999755859375,91.93000030517578,109.80999755859375,2.8369998931884766,2.91759991645813
